"gender","age","income","overage","underage","phone","price","lines","bill","churn"
0,51,56740,46,6,"and",749.4,5,119.81,"neg"
0,26,73039,63,1,"and",495.85,1,68.93,"pos"
1,58,214572,40,5,"and",872.66,3,100.43,"pos"
0,34,79890,10,31,"and",873.34,2,85.03,"neg"
0,44,238253,0,20,"ios",802.04,2,66.28,"pos"
0,20,26227,0,10,"and",619.79,2,64.83,"neg"
1,20,99038,64,18,"and",490.2,1,77.39,"pos"
1,59,91257,0,15,"and",703.39,3,117.35,"neg"
1,21,318734,34,12,"ios",580.65,5,153.88,"pos"
0,44,42281,0,0,"ios",1000.32,2,74.83,"neg"
0,70,21517,0,24,"and",302.15,1,50.22,"pos"
1,48,78821,11,0,"and",256.27,2,96.09,"pos"
1,36,23355,40,25,"ios",941.68,2,82.07,"pos"
0,44,46045,72,1,"and",229.87,1,97.67,"pos"
1,63,67499,0,0,"and",683.67,3,111.92,"neg"
0,25,27114,54,13,"and",372.03,2,92.99,"pos"
1,53,123332,23,8,"ios",734.43,4,105,"pos"
1,47,58932,0,10,"and",822.42,2,83.16,"pos"
0,35,160466,31,22,"ios",700.74,2,98.45,"pos"
0,45,25933,48,28,"and",159.79,2,112.27,"neg"
1,62,239385,0,52,"ios",941.43,5,107.93,"pos"
1,27,232545,51,10,"and",635.51,5,155.07,"pos"
1,26,29650,31,21,"and",657.5,4,104.39,"neg"
0,47,28839,46,21,"and",107.11,1,66.21,"pos"
1,31,113470,20,0,"and",466.97,1,60.63,"pos"
1,26,75108,11,27,"and",562.31,4,117.09,"neg"
0,58,102509,29,19,"ios",314.85,3,114.03,"pos"
1,49,57360,20,55,"and",106.09,1,76.01,"pos"
0,72,49182,0,3,"and",261.74,2,97.27,"neg"
0,79,53012,31,21,"and",671.22,1,66,"pos"
0,62,105574,57,3,"ios",866.82,5,115.86,"pos"
1,33,28002,13,12,"and",203.79,2,57.9,"neg"
1,25,26891,12,22,"and",345.42,1,71.44,"neg"
1,50,80369,36,6,"ios",816.63,2,98.52,"pos"
0,20,33451,40,27,"ios",730.24,1,82.62,"neg"
0,57,106278,24,21,"ios",912.19,1,54.42,"neg"
0,64,97374,15,36,"and",615.98,2,89.14,"pos"
1,39,88522,66,13,"ios",774.94,2,72.04,"pos"
1,26,74412,37,18,"and",630.74,4,136.37,"neg"
0,62,28964,35,0,"and",855.44,3,92.85,"neg"
1,65,115278,15,33,"and",701.48,5,129.49,"pos"
1,79,47914,0,7,"ios",534.43,1,48.3,"pos"
0,64,19407,27,27,"and",264.37,1,70.4,"pos"
1,50,262798,25,17,"ios",355.36,1,76.24,"pos"
0,39,92195,12,17,"and",374.65,2,99.7,"pos"
0,51,45198,29,17,"and",122.64,2,76.05,"neg"
1,34,284020,68,20,"ios",824.31,3,110.63,"pos"
0,28,20932,10,24,"other",120.71,2,72.69,"neg"
1,26,28703,31,24,"and",419.45,3,99.01,"neg"
0,35,146285,14,7,"and",873.35,3,97.95,"neg"
1,26,44983,1,8,"and",850.67,2,74.03,"neg"
1,40,57102,21,34,"other",69.13,1,66.43,"pos"
0,54,74779,28,18,"and",428.8,2,86.13,"pos"
0,33,26403,30,7,"and",798.34,5,146.73,"neg"
0,78,62038,32,34,"ios",731.69,4,142.13,"neg"
1,59,160832,58,12,"and",389.7,4,142.78,"pos"
0,61,131655,17,13,"and",259.19,4,116.62,"neg"
1,49,77901,40,0,"ios",476.65,3,130.92,"neg"
1,77,43999,0,0,"and",750.85,2,73.45,"neg"
0,44,53934,0,0,"other",48.33,2,86.84,"neg"
1,65,28392,39,21,"and",446.6,1,77.46,"neg"
1,44,23410,11,23,"ios",481.14,2,99.86,"neg"
1,57,186949,0,0,"and",553.42,4,115.62,"pos"
1,76,247672,32,8,"ios",919.17,3,115.57,"pos"
0,32,335985,39,21,"and",325.29,3,88.2,"pos"
1,29,54294,21,15,"and",828.98,3,107.34,"neg"
0,22,99248,12,14,"and",880.39,3,116.25,"neg"
1,43,204980,18,3,"ios",486.58,3,109.38,"pos"
1,33,33990,24,0,"ios",718.73,2,91.02,"neg"
0,46,16988,42,6,"ios",535.98,4,109.53,"neg"
1,40,24018,43,12,"and",491.88,1,78.84,"pos"
1,62,20510,11,22,"and",897.2,1,78.19,"neg"
1,26,67462,10,34,"ios",449.93,1,65.93,"pos"
1,62,19001,39,39,"and",739.1,1,67.62,"pos"
1,33,119774,44,31,"and",738.51,5,161.36,"pos"
1,65,57829,26,25,"and",235.81,2,101.44,"neg"
1,32,53417,37,4,"and",271.54,1,71.42,"neg"
1,50,34178,28,31,"ios",326.32,1,68.13,"pos"
1,22,27454,0,0,"and",798.84,1,74.62,"neg"
1,45,21634,34,0,"and",136.61,1,66.28,"neg"
0,70,49244,46,20,"and",846.14,3,121.64,"neg"
1,52,66449,27,15,"and",250.68,2,81.58,"neg"
0,33,29242,67,0,"and",193.55,1,90.74,"pos"
0,66,94842,14,3,"and",356.83,2,82.89,"neg"
0,24,44925,0,0,"and",845.12,2,56.58,"neg"
0,24,40447,0,13,"and",782.99,1,60.86,"neg"
1,23,39407,34,25,"and",735.5,4,132.84,"neg"
1,53,47341,36,38,"win",347.17,2,89.78,"neg"
0,78,125052,40,20,"ios",595.01,3,90.29,"pos"
1,72,124272,20,35,"ios",673.07,3,93.18,"pos"
0,20,75925,34,18,"and",533.93,2,101,"pos"
0,22,15521,21,37,"and",513.54,1,64.64,"pos"
0,21,156256,49,12,"and",808.32,4,92.35,"pos"
0,51,18113,42,30,"ios",594.52,1,86.91,"pos"
0,62,100888,47,23,"and",238.4,2,70.42,"pos"
1,23,28635,0,32,"win",394.48,1,81.57,"neg"
0,23,24392,9,47,"and",823.65,5,87.09,"neg"
0,66,17772,16,0,"and",489.31,2,87.1,"neg"
1,62,84421,2,8,"and",426.98,1,61.68,"neg"
0,22,74528,27,5,"other",100.99,1,55.7,"neg"
1,36,118383,36,14,"win",301.79,5,173.99,"neg"
1,63,26966,25,40,"and",653.72,2,70.95,"pos"
0,24,34969,0,9,"and",124.24,1,66.41,"neg"
0,56,32981,1,24,"and",106.63,3,108.44,"neg"
0,49,33539,64,19,"and",770.8,4,144.17,"pos"
1,37,96366,35,30,"ios",574.67,2,81.04,"pos"
1,62,26509,8,26,"and",597.76,2,69.43,"pos"
1,52,18810,0,3,"and",682.86,1,69.68,"neg"
0,24,21026,0,10,"and",334.89,1,54.25,"neg"
0,38,274656,0,8,"and",566.21,1,78.61,"pos"
0,49,18250,52,35,"ios",940.11,2,106.31,"pos"
0,21,86617,0,3,"and",768.38,2,90.2,"neg"
0,66,27804,28,15,"and",829.55,3,97.93,"neg"
1,39,100954,23,0,"and",455.03,2,92.08,"pos"
0,46,62598,46,9,"and",650.35,3,89.58,"neg"
1,56,66981,42,7,"ios",830.12,2,70.23,"pos"
1,48,77146,15,21,"and",701.95,1,59.33,"pos"
1,28,72764,6,14,"and",680.33,1,56.61,"pos"
0,74,52515,63,20,"and",650.22,2,82.59,"pos"
1,28,159254,6,5,"and",116.87,3,133.22,"neg"
1,70,281489,55,0,"and",366.82,3,116.98,"pos"
0,59,41664,35,20,"and",608.36,4,129.68,"neg"
1,50,28757,38,0,"and",836.4,3,96.42,"neg"
1,22,20134,41,19,"and",727.6,2,105.83,"pos"
1,50,20698,31,28,"ios",501.36,3,103.78,"pos"
0,29,151903,28,8,"and",472.39,1,63.89,"pos"
1,26,55999,0,20,"and",682.33,2,88.85,"neg"
0,44,308703,0,4,"and",578.69,3,128.77,"pos"
1,25,88214,20,11,"and",283.01,5,136.08,"neg"
1,71,29315,38,11,"and",652.87,1,76.65,"neg"
1,74,41232,0,0,"and",430.83,2,85.9,"neg"
1,28,338223,54,19,"and",179.92,3,136.29,"pos"
1,45,76008,41,18,"and",506.96,1,77.35,"pos"
0,60,21955,7,19,"and",271.15,2,98.28,"neg"
0,40,17671,8,17,"ios",302.43,4,91,"neg"
1,76,176203,28,31,"and",165.43,1,69.7,"pos"
0,62,112938,6,17,"ios",669.5,5,116.32,"neg"
1,35,138127,13,11,"and",293.45,3,105.3,"neg"
1,41,76912,27,28,"ios",801.27,3,99.85,"pos"
1,33,139660,50,3,"and",294.24,3,112.58,"pos"
0,21,59194,15,5,"and",269.27,3,106.55,"neg"
1,68,223238,66,16,"and",521.26,2,86.7,"pos"
1,51,150324,17,0,"ios",1042.22,2,77.24,"pos"
0,69,282175,48,22,"and",686.2,4,149.98,"pos"
0,57,102936,65,3,"and",213.97,5,159.06,"neg"
0,39,25764,6,0,"and",569.21,2,81.81,"neg"
1,61,19800,24,1,"ios",852.22,4,114.34,"neg"
0,36,71745,8,36,"and",214.88,4,133.94,"neg"
1,22,80537,39,4,"and",682.36,2,98.17,"neg"
1,77,88601,18,27,"ios",1011.25,1,61.93,"pos"
1,63,152101,3,0,"and",630.81,3,113.67,"pos"
0,69,55408,47,3,"win",309.22,1,64.3,"pos"
0,51,72810,31,16,"ios",1087.55,2,88.56,"pos"
0,31,29829,14,22,"and",663.95,1,49.36,"neg"
0,24,47490,24,5,"and",704,2,112.1,"neg"
1,69,29701,36,52,"and",626.49,2,98.06,"pos"
1,37,72171,32,25,"and",152.85,4,105.26,"neg"
0,20,42751,37,27,"and",458.85,1,73.97,"neg"
0,39,127707,0,16,"and",138.63,3,79.01,"pos"
0,70,330179,46,52,"ios",1011.46,4,131.11,"pos"
0,47,166441,19,43,"ios",647.54,2,73.68,"pos"
0,47,31109,43,12,"ios",375.71,2,93,"pos"
0,74,61713,10,12,"ios",961.16,4,137.48,"pos"
0,28,34673,5,32,"and",707.43,1,54.5,"pos"
1,35,94074,29,16,"and",350.29,1,57.3,"pos"
0,45,15725,0,15,"and",897.28,2,88.63,"neg"
0,25,25463,20,0,"ios",596.35,2,64.36,"neg"
0,56,311357,16,30,"and",601.6,1,69.13,"pos"
1,45,19067,26,0,"and",317.12,3,97.23,"neg"
0,66,96661,11,15,"and",568.66,1,49.68,"neg"
1,59,17183,52,5,"and",308.25,3,109.35,"neg"
1,28,44641,20,15,"other",136.52,1,84.09,"neg"
0,47,27133,0,0,"and",739.18,4,100.43,"neg"
0,33,24653,40,14,"and",238.74,5,164.17,"neg"
1,27,120602,0,16,"and",445.88,5,129.26,"neg"
0,23,21814,29,23,"and",665.57,4,127.72,"neg"
0,72,93876,0,28,"and",824.5,2,86.11,"neg"
0,31,54518,32,10,"and",445.31,1,77.15,"pos"
1,64,68680,0,15,"and",471.82,4,79.96,"neg"
0,39,33035,56,34,"and",839.37,1,89.63,"pos"
0,32,57659,32,2,"and",250.51,1,79.69,"pos"
1,49,52176,70,22,"and",390.64,1,79.26,"pos"
0,37,17375,0,6,"and",646.6,1,73.4,"neg"
1,56,124990,17,9,"ios",354.01,4,113.54,"neg"
0,56,76220,35,18,"and",431.93,3,109.14,"pos"
1,78,100551,75,6,"and",164.27,1,91.66,"pos"
1,41,304901,27,0,"and",540.4,4,105.1,"neg"
1,35,19307,42,32,"ios",315.63,1,55.89,"pos"
1,33,15817,0,31,"and",280.28,1,55.9,"neg"
0,52,79784,45,12,"ios",707.02,1,83.2,"pos"
0,27,194405,15,23,"and",723.11,5,103.19,"neg"
1,72,19625,29,4,"and",345.7,2,83.5,"neg"
1,33,26649,35,0,"ios",628.96,5,124.76,"neg"
0,75,28627,43,0,"other",158.99,2,90.77,"pos"
1,23,18891,56,17,"ios",752.68,1,78.27,"pos"
0,43,150147,45,8,"and",556.6,1,61.07,"pos"
1,72,16396,65,25,"and",306.56,4,134.73,"pos"
1,20,62294,29,19,"and",461.69,2,75.53,"pos"
1,38,17064,0,9,"ios",507.73,2,73.03,"neg"
0,37,20499,7,8,"and",883.25,3,72.14,"neg"
1,46,19204,20,21,"ios",724.76,2,92.15,"pos"
0,57,68737,2,24,"and",769.75,2,70.69,"pos"
0,43,303333,11,24,"and",815.92,2,97.74,"pos"
0,39,44190,0,4,"ios",583.43,3,110.77,"neg"
0,48,188678,19,4,"and",187,4,97.28,"pos"
0,30,19195,13,0,"and",483.33,2,69.05,"neg"
0,54,20656,38,18,"ios",562.97,2,81.82,"pos"
1,21,24784,11,35,"and",473.91,1,77.5,"neg"
0,34,38515,76,28,"ios",666.66,2,91.35,"pos"
1,55,62659,67,23,"and",382.97,2,103.21,"pos"
1,44,115853,46,12,"and",680.36,2,82.26,"pos"
1,77,59681,53,4,"and",606.52,1,89.34,"pos"
1,62,65454,4,19,"and",524.63,1,57.36,"pos"
1,77,27526,12,9,"and",306.65,2,68.84,"neg"
1,59,165828,0,0,"and",459.94,3,122.73,"neg"
0,38,42473,40,19,"other",76.27,2,104.38,"neg"
1,76,60027,64,8,"ios",364.39,2,102.91,"pos"
0,65,58938,50,41,"and",449.91,1,54.77,"pos"
1,48,30949,10,29,"and",373.67,1,56.34,"pos"
0,25,45221,18,0,"and",890.49,2,90.32,"neg"
0,54,55023,13,35,"ios",459.25,5,105.45,"pos"
1,58,23387,11,24,"other",27.03,2,89.2,"neg"
1,48,78682,38,6,"and",824.71,1,59.22,"pos"
0,58,32637,34,3,"ios",751.96,3,110.18,"neg"
1,20,48942,17,22,"and",889.03,2,85.5,"neg"
1,47,81483,23,22,"and",875.13,1,76.53,"neg"
1,49,112400,23,0,"ios",320.7,2,74.47,"neg"
0,36,202701,0,25,"and",501.11,4,136.42,"pos"
1,75,66418,11,0,"and",670.31,2,78.77,"pos"
1,39,26948,38,34,"ios",956.12,2,98.92,"pos"
1,39,42292,0,0,"win",312.99,4,147.91,"neg"
1,48,38108,4,6,"and",161.06,1,55.85,"neg"
0,70,28930,25,25,"and",465.85,3,93.92,"neg"
1,32,41610,18,6,"and",133.85,2,80.97,"neg"
0,46,65165,1,16,"ios",817.51,1,79.47,"neg"
0,63,65232,0,3,"and",607.79,1,75.29,"neg"
0,57,51424,12,34,"ios",438.43,2,82.17,"pos"
1,75,117390,26,18,"other",44.65,2,94.19,"neg"
0,33,39315,72,0,"and",864.63,5,158,"neg"
0,71,136646,53,14,"and",889.19,4,125.8,"neg"
0,26,43545,17,22,"win",358.36,1,59.81,"neg"
1,44,40762,5,15,"and",222.89,4,95.05,"neg"
0,44,138703,22,18,"ios",329.19,2,90.65,"pos"
1,71,18480,49,10,"and",155.79,3,134.69,"neg"
0,69,270849,0,6,"and",668.05,2,105.53,"pos"
0,62,72968,0,14,"and",128.23,3,120.48,"neg"
1,52,217071,21,34,"and",523.98,4,109.93,"pos"
1,58,22185,27,0,"and",894.75,2,86.83,"neg"
1,44,97721,46,2,"and",645.3,3,115.08,"pos"
1,57,19052,26,26,"and",687.83,1,72.75,"pos"
0,60,148787,0,7,"and",634.82,1,71.99,"neg"
1,70,230093,39,5,"and",115.92,1,63.65,"pos"
1,78,95849,15,14,"ios",414.56,2,59.89,"pos"
1,33,51219,9,27,"and",577.7,3,76.52,"neg"
0,57,26980,0,18,"and",830.06,3,94.83,"neg"
0,69,82361,26,9,"and",143,3,82.42,"neg"
1,78,40453,18,11,"ios",684.4,2,76.7,"pos"
0,29,61692,22,10,"and",449.86,2,69.29,"neg"
1,67,26677,20,28,"and",880.17,2,74.33,"neg"
0,64,201071,30,24,"and",116.36,2,96.16,"pos"
0,29,41554,0,23,"and",497.15,2,80.67,"neg"
1,56,27509,39,0,"ios",1031.42,2,84.39,"neg"
1,62,54014,19,0,"and",655.32,1,84.54,"neg"
1,38,27358,36,0,"ios",1045.25,1,61.22,"neg"
0,26,44312,40,0,"and",210.59,3,87.23,"neg"
1,70,108976,59,40,"and",740.49,5,142.66,"pos"
0,20,274530,5,0,"and",373.02,2,69.7,"pos"
0,74,41851,45,0,"and",812.66,1,93.87,"neg"
1,21,129695,53,0,"and",753.26,1,93.71,"pos"
0,27,40689,61,23,"and",132.42,1,69.44,"pos"
0,73,87115,31,0,"and",140.15,4,152.43,"neg"
0,75,110365,12,0,"and",884.89,3,104.19,"neg"
1,23,56036,39,0,"and",534.18,4,111.71,"neg"
0,45,77733,8,1,"and",822.51,5,106.56,"neg"
1,68,98135,37,20,"and",242.7,1,87.56,"pos"
0,25,103171,27,27,"and",898.29,5,118.68,"neg"
1,32,80035,12,11,"and",357.87,2,103.86,"neg"
0,70,59284,0,11,"ios",1043.24,2,74.6,"pos"
1,20,111218,20,29,"and",181.54,4,118.44,"neg"
0,26,24138,37,15,"and",349.56,3,109.06,"neg"
0,45,45826,66,0,"ios",649.81,2,78.8,"pos"
0,21,61408,44,10,"and",155.5,2,109.19,"neg"
1,79,159277,34,23,"and",831.53,3,110.77,"pos"
0,36,49175,0,5,"and",352.02,2,61.46,"neg"
0,23,18512,21,22,"and",383.37,1,52.35,"neg"
1,37,58858,70,11,"and",367.15,1,69.95,"pos"
0,28,103639,0,6,"and",651.47,3,91.97,"neg"
1,45,312067,16,45,"and",483.33,2,100.1,"pos"
0,49,341859,50,14,"and",244.17,4,131.21,"pos"
1,77,141537,0,7,"and",111.15,4,108.03,"neg"
1,49,26987,16,38,"ios",937.74,3,117.93,"pos"
1,45,51967,55,27,"ios",338.48,2,89.89,"pos"
0,28,143054,44,3,"ios",694.93,3,101.44,"pos"
0,57,36505,39,19,"and",403.24,1,75.25,"pos"
1,77,26205,47,25,"and",772.54,2,94.76,"pos"
0,24,126433,46,17,"ios",808.37,2,73.03,"pos"
1,77,31409,50,15,"and",792.78,1,75.79,"pos"
1,72,36548,69,0,"and",371.21,2,94.54,"pos"
0,71,29570,0,23,"and",719.75,1,62.09,"neg"
0,20,228608,22,9,"ios",481.04,4,154.57,"pos"
1,47,57218,34,12,"and",532.38,2,93.3,"neg"
0,54,16067,37,25,"and",568.55,2,68.99,"neg"
1,56,85182,1,0,"and",495.31,2,91.02,"neg"
1,54,91856,34,0,"and",658.65,3,89.45,"neg"
1,72,47768,25,5,"win",351.5,3,130.38,"neg"
1,27,17653,0,33,"and",527.89,5,147.19,"neg"
1,52,144084,48,15,"ios",989.55,1,65.33,"pos"
0,61,25469,28,19,"and",99.12,5,151.24,"neg"
1,73,15599,6,41,"ios",326.57,3,96.5,"pos"
1,56,69784,0,0,"ios",926.15,1,66.86,"pos"
1,54,49035,0,21,"and",466.32,3,82.01,"neg"
0,25,74314,60,27,"and",461.28,2,94.34,"pos"
1,33,128796,67,4,"and",875.65,2,81.44,"pos"
1,50,68602,64,18,"and",546.1,3,118.92,"neg"
0,22,38000,61,3,"ios",402.9,4,149.72,"pos"
1,53,21161,77,12,"and",636.88,1,90.28,"pos"
0,58,328869,46,0,"and",893.51,1,64.82,"pos"
0,59,17126,34,19,"and",384.22,1,60.94,"pos"
0,72,18956,48,0,"and",563.1,1,80.55,"neg"
1,22,72221,18,34,"and",274.3,2,64.39,"neg"
1,23,99995,0,0,"and",575.04,1,55,"neg"
0,63,84981,0,17,"win",342.42,3,95.66,"pos"
1,34,195275,0,0,"other",31.05,3,91.65,"pos"
0,29,174183,12,52,"and",858.91,2,84.7,"pos"
1,43,64632,15,0,"and",268.78,4,145.88,"neg"
0,34,55897,54,18,"and",473.13,4,153.4,"neg"
1,55,29446,22,24,"and",578.33,1,78.21,"neg"
0,63,73747,19,0,"and",431.97,4,85.73,"neg"
1,49,77711,15,19,"and",607.05,5,141.05,"neg"
1,41,16849,0,0,"and",813.3,3,113.46,"neg"
1,42,50049,14,13,"ios",355.02,1,65.86,"neg"
1,22,289863,43,6,"and",263.26,2,101.93,"pos"
1,52,15936,7,24,"and",855.09,1,66.34,"pos"
1,63,65786,0,24,"ios",472,2,72.81,"pos"
1,67,323973,22,25,"ios",585.51,2,83.88,"pos"
1,49,36898,0,0,"and",735.92,3,70.11,"neg"
0,69,189075,15,6,"and",852.65,3,95.5,"neg"
0,24,64645,14,15,"ios",455.52,2,87.05,"neg"
1,28,28281,67,21,"and",287.47,1,96.73,"pos"
0,39,15924,52,0,"and",659.67,3,141.3,"neg"
1,53,21492,0,23,"and",193.05,4,138.82,"neg"
1,68,88409,5,22,"and",547.11,3,130.21,"neg"
1,65,20779,5,12,"and",169.9,2,64.23,"neg"
1,37,83241,49,8,"and",578.98,1,81.53,"pos"
0,50,74231,22,18,"and",227.71,1,52.24,"neg"
1,62,303110,21,34,"and",637.79,4,125.72,"pos"
1,43,24699,10,2,"and",597.19,3,88.23,"neg"
0,59,27681,29,17,"and",534.43,1,68.27,"pos"
0,44,80712,23,0,"and",167.25,4,111.54,"neg"
1,71,32771,50,27,"ios",688.24,1,63.66,"pos"
1,72,67220,30,23,"and",775.58,4,118.68,"neg"
0,63,28345,10,11,"and",124.27,2,80.05,"neg"
0,26,317523,45,16,"and",254.09,3,111.42,"pos"
0,47,24191,0,4,"and",197.77,2,80.43,"neg"
0,68,27573,7,12,"and",206.54,1,55.45,"neg"
1,70,15102,12,0,"ios",353.07,1,64.21,"neg"
0,33,38826,0,18,"and",895.3,1,63.6,"neg"
1,69,104089,14,24,"ios",818.3,5,145,"neg"
0,34,95627,44,31,"and",678.14,1,59.13,"pos"
1,73,118072,0,29,"and",132.14,2,88.62,"pos"
1,40,57927,61,13,"ios",366.66,3,124.58,"pos"
1,36,156956,40,0,"and",199.04,2,75.64,"pos"
1,24,19379,13,5,"and",595.78,2,72.28,"neg"
1,27,193041,11,17,"ios",384.93,3,105.29,"pos"
1,39,301406,36,16,"ios",868.65,1,72.39,"pos"
0,78,30182,8,30,"and",745.4,1,54.87,"neg"
1,57,29855,10,9,"and",712.53,2,84.89,"neg"
1,72,39985,0,8,"and",280.38,4,95.99,"neg"
0,62,37901,33,26,"and",185.45,1,62.21,"pos"
1,45,89839,6,48,"and",581.38,1,59.96,"pos"
0,34,81169,19,1,"ios",748.57,1,79.79,"pos"
1,25,23836,21,44,"and",434.13,3,102.4,"neg"
1,55,25512,41,9,"and",525.31,5,173.5,"pos"
1,38,80493,9,17,"and",551.02,3,104.32,"neg"
1,50,32425,48,0,"and",484.17,2,104.37,"pos"
1,44,268020,0,0,"and",398.7,2,92.12,"pos"
0,33,94504,17,27,"and",297.34,4,99.47,"neg"
0,53,42291,71,17,"and",710.64,2,92.9,"pos"
0,64,59611,16,8,"and",895.31,4,149.94,"neg"
1,28,64382,0,12,"and",651.07,2,85.08,"neg"
0,49,47518,22,8,"ios",531.13,1,73.76,"pos"
1,49,32348,71,1,"and",386.45,2,89.9,"neg"
1,76,301926,42,9,"ios",896.66,2,95.72,"pos"
0,23,80868,6,14,"and",593.28,2,73.68,"neg"
1,75,297489,10,7,"and",366.34,5,106.04,"pos"
0,68,321308,11,5,"ios",306.83,4,100.88,"pos"
0,38,142784,19,0,"and",536.45,2,82.52,"pos"
0,72,60058,0,9,"and",869.43,2,97.69,"neg"
0,47,37185,0,27,"and",559.66,3,102.27,"neg"
0,38,159340,0,0,"and",412.47,5,123.92,"neg"
1,44,141762,5,24,"ios",490.8,3,84.96,"pos"
0,28,40611,25,34,"and",274.65,3,82.25,"neg"
0,44,63515,50,5,"and",161.47,2,82.76,"pos"
1,67,230870,47,15,"ios",664.7,2,100.56,"pos"
0,72,51841,0,11,"and",688.76,2,96.95,"neg"
1,47,163564,0,35,"and",633.49,5,164.35,"pos"
0,53,89229,47,2,"and",576.81,5,99.05,"neg"
0,35,45874,1,5,"and",366.12,4,130.59,"neg"
1,48,271490,17,2,"and",611.31,4,121.03,"neg"
0,71,18433,10,33,"and",290.44,4,88.86,"neg"
0,68,39682,33,36,"and",777.45,3,136.92,"neg"
0,44,18574,0,45,"and",709.94,5,100.25,"neg"
0,70,274374,29,0,"and",476.21,4,93.03,"pos"
1,36,19706,24,0,"and",516.35,5,132.69,"neg"
0,61,26537,7,22,"other",56.97,1,48.8,"neg"
0,63,19642,41,0,"win",304.61,1,79.95,"neg"
0,46,41360,32,29,"and",606.45,5,170.76,"neg"
1,29,254279,18,36,"and",398.02,4,129.57,"neg"
1,68,44326,7,11,"and",461.41,2,81.28,"neg"
1,71,72917,31,28,"other",93.11,1,68.88,"pos"
1,68,233336,29,8,"ios",931.74,2,91.6,"pos"
0,36,47816,0,6,"and",403.79,1,78.74,"neg"
0,49,96476,65,25,"and",377.82,2,121.4,"pos"
1,44,32581,32,16,"and",315.66,2,97.04,"neg"
1,47,20313,0,0,"ios",482.74,3,99.78,"neg"
0,71,72998,43,26,"and",484.1,2,113.56,"pos"
0,75,37326,35,28,"ios",315.92,2,106.7,"pos"
0,26,78498,52,19,"and",414.6,1,81.1,"pos"
0,50,214920,39,10,"and",755.49,2,106.11,"pos"
1,34,51188,7,7,"and",693.91,3,130.11,"neg"
0,35,69179,5,34,"ios",467.77,2,77.99,"pos"
0,37,24351,64,1,"ios",558.55,1,75.1,"neg"
0,75,47174,13,17,"and",716.38,1,57.83,"neg"
0,73,118274,6,24,"and",375.91,2,90.42,"neg"
1,68,136696,28,8,"ios",442.58,4,126.58,"neg"
1,74,187002,19,27,"and",748.22,3,111.61,"pos"
1,32,31568,10,3,"and",576.07,2,65.57,"neg"
0,26,140734,5,18,"other",228.09,3,81.98,"pos"
1,29,41773,22,1,"ios",643.48,1,57.68,"neg"
1,46,41525,38,26,"and",319.35,3,122.17,"neg"
0,42,34500,17,14,"and",178.28,1,70.45,"neg"
1,49,286577,30,41,"and",403.9,1,67.13,"pos"
0,42,40913,79,30,"and",777.75,2,99.39,"pos"
0,21,30554,0,28,"ios",462.38,2,79.53,"pos"
1,33,93822,57,6,"and",535.47,3,85.49,"pos"
1,59,17629,0,41,"and",394.53,1,79.48,"neg"
0,45,97629,42,46,"and",733.95,5,143.27,"pos"
0,71,61376,10,25,"and",290.61,1,85.19,"neg"
0,58,45903,2,11,"and",761.25,1,58.89,"neg"
1,25,57267,40,28,"and",210.07,2,110.44,"pos"
0,54,99163,35,41,"and",373.3,4,135.65,"pos"
1,53,44711,0,0,"and",170.94,1,75.75,"neg"
1,44,298560,41,0,"and",557.68,3,135.86,"pos"
0,45,38277,23,5,"and",641.55,3,110.55,"neg"
0,31,21865,33,0,"ios",1043.43,3,113.72,"neg"
1,64,96865,30,17,"ios",535.69,1,70.41,"pos"
1,60,43647,45,16,"and",566.35,1,68.13,"pos"
1,50,28553,4,14,"and",572.67,1,61.58,"neg"
1,71,20990,3,2,"and",549.41,2,86.26,"neg"
0,73,141070,10,0,"and",538.34,4,117.44,"pos"
0,33,22894,0,33,"ios",931.85,1,55.76,"pos"
0,39,30914,55,17,"and",110.33,2,104.3,"neg"
0,20,87304,11,4,"and",543.37,1,81.59,"pos"
0,53,66006,38,18,"and",889.77,4,97.44,"neg"
0,54,61011,4,21,"and",647.91,1,68.46,"pos"
0,55,59754,33,30,"and",140.94,2,91.14,"pos"
1,40,27965,22,19,"ios",1071.12,4,123.24,"neg"
1,40,328750,34,14,"and",713.33,2,72.9,"pos"
1,51,109271,45,0,"and",438.13,2,87.4,"neg"
1,72,124206,20,0,"ios",907.16,1,67.22,"pos"
1,26,189527,47,19,"ios",786.78,5,142.91,"pos"
1,50,26523,0,4,"and",627.07,4,124.64,"neg"
0,60,28177,38,10,"and",857.67,3,113.98,"pos"
0,37,32701,60,28,"and",367.63,5,144.54,"neg"
0,39,68857,0,0,"and",253.26,2,72.44,"neg"
0,38,59973,27,0,"other",143.83,1,70.5,"neg"
0,56,31733,49,6,"ios",628.15,1,86.34,"pos"
1,36,194714,16,39,"ios",696.81,4,110.13,"pos"
0,66,115794,0,22,"and",511.17,1,64.56,"pos"
1,20,199634,23,14,"and",241.46,4,133.6,"pos"
0,75,20708,43,6,"ios",878.14,2,90.63,"pos"
0,73,27469,29,5,"and",613.35,2,105.42,"neg"
1,59,37138,15,32,"and",244.74,4,138.98,"neg"
0,75,88759,8,18,"ios",794.24,3,113.19,"neg"
1,59,86693,20,3,"and",549.7,2,87.92,"neg"
0,33,63046,50,23,"and",439.04,2,74.69,"pos"
0,59,57459,38,13,"and",862.7,4,133.57,"neg"
1,53,54614,7,8,"and",795.35,3,112.2,"neg"
